,Open,High,Low,Close,Volume
2022-01-03,405.6657322172635,406.33857149346903,401.8933090895357,403.7592093104553,54340059
2022-01-04,414.2939928860151,416.892325970372,413.9346065218411,414.7576791120959,50700807
2022-01-05,408.31596352039594,414.0415802617235,405.4304618375773,412.3941094976816,73091863
2022-01-06,399.5191218857976,400.8744896509841,394.48971172735406,398.8644960095616,58459261
2022-01-07,393.7943234200907,396.35678902093235,390.8692908161061,392.65800248824803,140360869
2022-01-10,400.82657526690326,402.88689402418913,400.59073326713485,401.95799778343655,68549611
2022-01-11,394.3792721469504,396.11492592025866,394.1416812738323,395.47850293994713,87029617
2022-01-12,409.7439886769039,411.3910753382187,402.6044321717846,405.3509129364776,119788585
2022-01-13,391.0017394592586,392.55500672309194,386.5372592129341,392.2409968964554,51727318
2022-01-14,386.7279979798768,391.4847826718877,383.99782984932654,388.82181458666236,36273659
2022-01-17,382.9756778818761,383.2085164593098,382.7543620157152,382.929516646402,83263886
2022-01-18,381.8452473575329,382.3439575295903,377.95099078986544,380.7945426190378,88103213
2022-01-19,384.4353780098073,386.23414968745453,380.6971024295676,383.45538801603726,63483609
2022-01-20,373.7186936882056,379.89455149072523,372.4007349496193,378.1991146785014,50812115
2022-01-21,371.255412951302,374.2680672154426,371.15001755204884,372.43659980941516,78882272
2022-01-24,376.6673271913841,377.06219444272693,373.87937615572685,374.5943733920743,71370655
2022-01-25,377.5765040307995,378.0642108147176,375.6850280116214,376.9853497475163,79175841
2022-01-26,375.51179448127414,378.3521635752062,375.2236576137769,377.75254657438444,51168496
2022-01-27,381.58839600253646,383.8032854069352,378.2527005884534,379.32625932104884,79237483
2022-01-28,402.1570774885785,403.8088663259464,396.2720413022681,400.30307019554067,91915658
2022-01-31,400.7750552267339,403.02736971929824,400.6151838607965,401.34644723452925,45752405
2022-02-01,418.9195558098241,423.28155548721656,414.9626139675969,417.1585450001018,111400940
2022-02-02,425.1699125880919,425.50803762551936,418.58198323296835,421.1275813712335,77583798
2022-02-03,420.443826673059,422.71714457249374,420.3363032892985,422.5825273821558,92785848
2022-02-04,416.98625969855965,417.141284529611,414.10341729586014,415.8774714404358,48976059
2022-02-07,423.10067248625353,426.25428750848954,417.289478602256,419.105534342777,88215817
2022-02-08,423.7837474292748,427.0655411135085,422.4283722059834,422.45953034900634,43887004
2022-02-09,435.78200954832465,437.4914777419398,435.0171068337194,437.3657273466465,54083914
2022-02-10,439.5578266608038,442.9815546348613,435.9860428076303,439.0543263799467,77790632
2022-02-11,444.03295673657226,449.1051934036674,436.6777393572948,441.1323178041695,66169904
2022-02-14,439.9274220785881,443.6409318512501,438.36818179301036,442.0828762930193,72476323
2022-02-15,433.7556604692498,434.6765920002121,431.9937480816163,433.8183316853106,128153253
2022-02-16,444.54024717329963,446.764687979992,442.6991906454224,445.0603970677381,72136134
2022-02-17,436.766956462961,438.9269599713615,436.59976276913113,438.094723373386,88936382
2022-02-18,453.6657606825563,453.89762302020995,452.9631058658193,453.140361033065,70455479
2022-02-21,439.6532356538806,440.15950267848007,438.002753607534,439.8658856578311,69832211
2022-02-22,433.9879128758391,436.6230115726517,429.82808240122466,432.6518489811197,53599001
2022-02-23,453.25525123491326,454.55200337641566,447.6831302161536,450.78645001304585,80274134
2022-02-24,445.6197916864612,449.17829756286096,443.3210831712132,448.35908005307704,153800239
2022-02-25,458.0148008364613,461.97883487200477,456.44720791549395,457.86638385696,73800808
2022-02-28,460.67035644982815,461.0063384277893,459.5469929325418,460.787859872772,66347653
2022-03-01,458.6045775736307,459.1707877428579,456.365202952949,458.1572372307234,101195365
2022-03-02,461.0943572241785,463.7454052784918,460.26868254287785,461.12860065937105,97695120
2022-03-03,447.58390249260924,450.56091055599154,444.9010316644591,449.70072564417165,82000718
2022-03-04,457.57614524718423,459.19915178019295,450.56576114049665,454.4031400145104,65529481
2022-03-07,460.1727775543556,463.99887765731535,454.99587648635224,456.05566503291783,101325593
2022-03-08,455.9911857130314,461.3182203086163,453.6869127579409,454.7973106744776,74536563
2022-03-09,455.5564470946174,456.0993068349974,452.13686995981925,454.25233925827644,94550956
2022-03-10,454.5238310959624,454.61698435403065,453.5232221035666,454.23809898502816,56217132
2022-03-11,452.99192647888344,453.6026257447203,442.76209776003077,450.8942871391538,60279845
2022-03-14,450.0500241640164,456.54727474344446,448.96248560848926,455.3904321464755,74000717
2022-03-15,472.5647836717395,472.7292176676756,469.25881692889357,472.5735446834798,49622710
2022-03-16,468.4684770167907,472.15474116924895,464.26863538753605,469.7596629421241,64330925
2022-03-17,483.3888812947535,487.2687975309916,478.44095879375396,483.0507810732633,48967122
2022-03-18,476.7868913780562,478.63145451575974,469.5635421299469,474.2993750357756,45222058
2022-03-21,464.45956613999823,466.8011493744782,463.7952364994958,464.4171351115784,149277739
2022-03-22,463.31216347855343,466.55974781490335,461.68608402626876,464.1152514420979,59878551
2022-03-23,467.41866269018374,471.3626152545764,464.01038350433646,470.58840545646603,61479323
2022-03-24,472.6683786162999,474.2542311624736,472.61600872424464,472.9164361781381,73631764
2022-03-25,487.64783526068396,490.1409317803662,483.49894805030027,486.0792899858631,52273499
2022-03-28,484.04346639751384,487.4171677339867,481.7640377377887,486.0055793051063,61837524
2022-03-29,469.0169931360511,475.1305621663403,465.7521409915561,473.5708654070352,124628030
2022-03-30,482.08069342032263,485.34759975327376,476.37686669681324,476.8749581708219,80033129
2022-03-31,488.39321148594126,491.8711101228382,484.3851850877308,487.6087259302674,96624788
2022-04-01,490.83283933234065,491.85013637629623,487.591950762051,491.3554219761208,115248273
2022-04-04,489.85875215189384,492.28765856925685,486.41214760343485,486.60976818529804,76570021
2022-04-05,496.40887691438513,499.68795622510504,491.94438896204446,496.07199400698994,67264804
2022-04-06,496.58864938284677,497.1641038631071,491.9613606884965,493.4337559753658,46751879
2022-04-07,502.3592449477608,504.6331621948096,494.6850206475433,499.37173663648576,64080669
2022-04-08,500.8908906416814,504.04160413644706,497.15373630354,503.9740528026098,68460809
2022-04-11,501.78463664520194,503.60062306887494,499.0745302502286,500.6791500201163,56420207
2022-04-12,518.8265007209684,522.0884168935863,513.245515810308,514.5651953555798,114271639
2022-04-13,502.6618225469645,507.9229243340881,499.8754927833955,505.0829494404442,100052911
2022-04-14,503.6322510459194,506.07770587885915,501.9985465415789,506.02809065304706,96609148
2022-04-15,504.1282143734592,507.6686727720839,501.10471188832196,506.1134774537693,69418263
2022-04-18,514.7376328835876,519.9155401461516,510.94071608976793,512.5470022751249,52725606
2022-04-19,524.251954706403,525.4053650205512,520.1630986987328,523.5372993715592,107062336
2022-04-20,521.2707449755404,526.8578625284002,520.3760544907506,526.159666531099,79489042
2022-04-21,514.6539123542425,515.7524501057692,512.3900059397207,513.8130360525405,90643615
2022-04-22,516.8423024615619,518.0603437546271,513.8145051556626,517.468020485451,86555427
2022-04-25,482.79737347604157,484.42092069161595,482.7378961504662,483.05770494851157,78901399
2022-04-26,497.06334561985256,501.6875146006501,496.7444564173781,499.06845117087545,130960471
2022-04-27,502.6368553848382,504.46093927270874,499.04550658311047,501.79802999530796,59015061
2022-04-28,491.02858321210124,492.20086284744093,487.7616550329974,488.5651401866051,65518459
2022-04-29,506.0997534537818,509.64610160012705,503.8739499061972,507.6640891552545,117608154
2022-05-02,508.28125704389834,512.6446152503975,506.2198423615831,512.419448361975,73672516
2022-05-03,509.02073517215183,511.58594091349204,508.66512520663474,509.76241335483394,69215910
2022-05-04,516.2155750550909,518.2037089708244,510.901376656751,514.3483996860014,66626916
2022-05-05,514.8518753361349,519.9311397439329,514.8205103190721,515.894470026425,88128993
2022-05-06,512.3662115578175,516.9542655532222,509.56929889751206,516.0758863134745,67102771
2022-05-09,509.63471229290127,510.96926850283626,505.7764123212676,507.774447257382,64880349
2022-05-10,506.4176107757197,507.50457762666946,498.8711597909253,503.00039154954817,87694174
2022-05-11,504.87257607773927,507.7382738176419,503.63575929831745,504.824075286174,73920333
2022-05-12,491.462760504522,495.4183177043284,489.624374128883,495.28027992838497,53099987
2022-05-13,485.21627799326,488.8680580610948,482.8725954404243,485.9576484707576,72574652
2022-05-16,478.4333684031446,480.01807369550943,477.6230182386062,478.08561531954047,109220660
2022-05-17,491.6369111304828,494.03186696846666,489.0282957364418,493.555174455055,90432402
2022-05-18,530.272285000342,531.7061467816005,526.4908834073545,528.7915698739665,113341421
2022-05-19,529.1378983723982,532.5620392188798,528.876107079042,531.4528076074772,57720985
2022-05-20,505.7688059401528,506.34805301608736,505.05592995564444,505.7065975416887,99095073
2022-05-23,499.0426930365797,502.1636880267688,496.65966997874364,499.5902169388831,59172430
2022-05-24,498.6449707578963,498.808103370648,496.63647477598386,497.1752694369157,49664625
2022-05-25,502.5398756898543,504.9859047940644,499.37941324670913,502.57429803503726,56491584
2022-05-26,503.6803413581746,506.0122967003827,502.8506129003414,504.15584106208746,74771281
2022-05-27,511.60212006134344,515.1118288777709,507.1665954552383,513.5813357533881,97846141
2022-05-30,514.4197577562101,515.1296068351587,511.0783905497003,514.3339199150869,78896390
2022-05-31,517.4927689413638,518.537472212767,515.3744286844902,518.1399236368063,68650353
2022-06-01,499.22100345701494,504.364713510848,497.44442984589466,501.3157740935243,52738586
2022-06-02,502.84046275342644,503.33787746228455,501.75916452596294,502.4558042369013,88819852
2022-06-03,512.8652369235575,513.3147919019041,511.81162528957447,511.97079198645883,95975944
2022-06-06,508.99875054734423,512.5784956957795,508.51280983351216,509.8268902352853,78609760
2022-06-07,502.44750046163773,506.6722942943255,499.10553784852164,500.2107917449865,52421415
2022-06-08,500.1200648806928,502.82991403256864,498.64008593559106,499.4871763249683,91617612
2022-06-09,498.6596961436714,501.8741805032783,495.46003412796136,501.75174057104846,103874580
2022-06-10,496.6038765577569,497.1044038768983,487.6498377005109,493.43626679733745,113853877
2022-06-13,493.28074165036253,494.59632570426214,489.0724654124499,491.47136912840904,63035728
2022-06-14,497.0377782769233,499.38101385596036,494.2926303804771,494.6590667950889,81933033
2022-06-15,481.4263653279611,482.35878219305243,478.2880604490675,480.50264023263213,61230857
2022-06-16,472.15378206046864,480.95939666700696,471.6226437516356,477.51198717573766,54505540
2022-06-17,486.4694536874381,487.61049012182747,482.69015395647347,483.9314417347989,115581053
2022-06-20,485.2149511116774,485.83413653975595,482.9851594907784,485.07341596353405,85147151
2022-06-21,480.6535704917464,482.19817150091563,479.6771196541196,479.8400247272161,105935993
2022-06-22,477.69579869832387,479.39453286522485,476.3101718460088,476.4599362234196,49777509
2022-06-23,485.949244675286,488.52784225051766,479.7279320158103,481.4743593203554,78377470
2022-06-24,475.86620659241765,482.7891502346585,473.4231629997784,477.1171474862829,83721893
2022-06-27,459.2998326325039,461.46008020009333,458.80008992011165,460.45000652170233,56000308
2022-06-28,459.1417857262282,461.52387194876934,457.6844997854576,461.0250572739719,112321167
2022-06-29,465.3598873610184,471.5719195724356,463.33847237086894,467.76218495598465,66776735
2022-06-30,465.8017966254305,470.71585631538295,465.33630919035704,468.1647881319198,82360123
2022-07-01,462.5608746398124,469.6341761985587,459.5524017259455,466.70920577911625,60942651
2022-07-04,476.52120936497425,478.48851838238767,474.36185069558087,475.54731324781187,50233821
2022-07-05,481.7764738890912,483.3991866176074,477.20638069812185,477.22306362320603,94531094
2022-07-06,476.19117997063216,476.47754716707306,471.3083256615146,471.5475883366431,80538240
2022-07-07,496.27889104127274,501.7683678094022,495.83154534062555,498.3176915979011,77183545
2022-07-08,511.0407338387257,511.95373433961845,506.9479643723491,511.7092005539691,66125879
2022-07-11,505.08649459694607,508.8478238581861,501.37704821799275,502.11395863894984,79882730
2022-07-12,499.25466338374093,499.8884701370659,494.46569628765894,498.22072314139405,105096820
2022-07-13,474.9066711704385,475.2817894426943,471.1183691609261,474.6002335584894,58549229
2022-07-14,461.61819150467284,462.686348155199,461.009268818469,462.1877574851407,85037521
2022-07-15,464.69174178026327,465.6162985379802,461.2497187475739,462.0782976563971,76382824
2022-07-18,469.02984005264057,474.3256031850155,465.9917818002565,471.4581534456558,68012153
2022-07-19,474.91781982924664,475.446515068206,472.05312071758595,473.82413880321366,43874961
2022-07-20,477.1546232950221,477.56632635084463,472.44286762202876,476.36591261653115,71622769
2022-07-21,480.3873324512851,481.50214393686826,480.0722456662406,480.2873436423378,87954298
2022-07-22,475.14263195117115,476.70745896092177,471.0681125906564,473.3528364262913,79217918
2022-07-25,472.5629901917616,474.0010790562025,465.52958053242094,472.48647619688535,46684331
2022-07-26,475.62845780062185,477.6758601274576,475.2173058284571,476.8519322683615,104493757
2022-07-27,472.2717765162286,475.12846767115553,471.8427440521898,472.062155294274,117846960
2022-07-28,477.3340016183312,481.8833878749442,474.8892199655018,481.00992642953446,69558046
2022-07-29,459.8134104881473,461.8922886314892,458.1997194599502,458.4650506947101,143787094
2022-08-01,451.1262063214165,451.907962240665,447.0195199238633,449.2539403378105,56044484
2022-08-02,435.29875434501884,438.3673675787393,434.9080961476625,436.6750448087372,49076538
2022-08-03,439.2611335519655,441.4664893686231,433.1578268363178,441.1553017177073,53014435
2022-08-04,416.1122518045873,422.4170340703536,415.87337416847834,417.3537992052694,77366388
2022-08-05,414.39478411971425,414.6226806404834,413.2934470702847,414.5201807403909,42161450
2022-08-08,417.05393386022035,417.40540264484184,416.20281661505584,416.622208014543,65479488
2022-08-09,409.93339714300555,410.1360595562908,405.9748899144159,406.7790851351076,173360959
2022-08-10,410.98250754410805,411.48197051214515,406.01228001130806,408.0658013738298,45780739
2022-08-11,407.65863771618154,408.9969089993595,405.86212965085184,406.03797579372315,61000248
2022-08-12,401.48971498245794,404.32516057159523,398.15739729392266,401.25616335938287,52677599
2022-08-15,393.0736164085149,394.9556978991384,392.4772150226297,394.83030948266685,65994120
2022-08-16,404.12284436660997,404.5101498958687,400.40665147060025,400.890759346135,64751939
2022-08-17,413.6903671696416,415.6628809384801,411.9096100729944,414.1826987825292,58800033
2022-08-18,421.6854524991054,421.7229790201543,420.34174115042674,421.11669404276,68588121
2022-08-19,423.3937192728084,428.6082532400369,418.6100452325974,422.1225851350022,86918636
2022-08-22,428.2464565166393,428.67793940177796,423.74317097728385,428.11987854805744,108920095
2022-08-23,430.6240621653976,431.35126311870204,426.9737212333126,428.2578232366199,66001874
2022-08-24,442.8167551134132,444.4090943824348,438.1490435898049,441.8509214328621,72005776
2022-08-25,453.3092082700364,455.2033928034072,450.2890435011305,451.1682053845599,82598171
2022-08-26,448.77622663641057,449.4412449214004,446.7388295837669,447.81465273420434,49614209
2022-08-29,444.17531650154535,444.9789603105782,442.17220172439465,444.2561348573035,68663344
2022-08-30,448.2961861317707,450.1735173585187,444.42946980713975,448.1366087476167,61765912
2022-08-31,450.44142291268804,453.40800711299846,449.14793356337617,450.57603443863104,95639956
2022-09-01,451.2527498041264,454.96435153521446,450.5344999263503,454.0517846900947,121578291
2022-09-02,456.8419929685506,462.1031125011666,456.04705232131306,459.047225272052,56933961
2022-09-05,464.37040874651956,467.28696883349113,460.22931883841875,462.7255913237164,105531328
2022-09-06,452.370176560658,457.8801669200286,452.21755685050266,455.12137714787235,46409262
2022-09-07,454.45823097110446,455.73158106538085,449.1185164335754,455.3417176624257,76341209
2022-09-08,436.12636643513406,440.1905700223896,435.18620061243286,438.3357967621981,77712011
