,Open,High,Low,Close,Volume
2022-01-01,100.86182780327387,101.18499418001987,100.5528319059767,100.84475104170627,279864
2022-01-02,101.27206727031863,101.6173816762328,100.07789444170812,101.20358801773754,492080
2022-01-03,102.4434985470046,102.55248269209207,102.33805154493145,102.37190705480172,203338
2022-01-04,101.7555777329002,102.17934957121574,101.39079237708776,101.7151443816186,268056
2022-01-05,105.51290393676184,105.95148670340141,105.03136169904184,105.37779168544196,652088
2022-01-06,106.33945700817766,106.71884309505744,106.04183144859476,106.2819771662839,179167
2022-01-07,106.77668219772255,107.81703128495592,106.61225050101854,106.7858892425932,333328
2022-01-08,108.41183294324881,108.41141795112752,107.9159618922374,108.34576111739894,707423
2022-01-09,105.81885401047491,106.0273143720649,105.64237553977317,105.80069650228401,442044
2022-01-10,108.66512901186587,108.63573146491125,107.80195982773131,108.50946849529339,732947
2022-01-11,107.53421823762062,108.27291038226818,107.46347822080801,107.56847171773103,916693
2022-01-12,105.40986692376472,105.90871694691816,105.23198026100211,105.2774315751366,816920
2022-01-13,108.50515880515488,108.84606111625634,107.91504141534035,108.38820872749724,394709
2022-01-14,107.30896420669067,107.43119673235546,106.50106712657735,107.33709012379293,956317
2022-01-15,105.51319193565541,106.2820709363324,105.09166705082633,105.48632612240816,213441
2022-01-16,103.4582315565123,104.19407472027359,102.86699471444595,103.66449540959391,935161
2022-01-17,99.98001542676678,100.81061807946793,99.12197095187376,99.975972215514,445312
2022-01-18,98.24763270160344,99.09355967462862,97.62666462006892,98.08959759812299,518904
2022-01-19,95.74508142388117,95.92320514636629,95.57598410768401,95.68563266471227,271708
2022-01-20,93.4691056913492,94.21486511376757,92.70423885647112,93.53348035121641,540693
2022-01-21,92.11329047103672,92.28764721395464,92.06299162800472,92.11942714471016,890722
2022-01-22,93.56373899476303,93.58698673466982,93.01875680512613,93.57483324317081,535201
2022-01-23,93.19730463186121,93.29140770746804,92.06589385975369,93.10742340230976,544603
2022-01-24,93.36436353248874,93.61914913397105,93.2608453090201,93.36497668556841,648378
2022-01-25,94.69073486792699,95.42787390060917,93.97404757677987,94.57558085344296,685547
2022-01-26,94.43055532904286,95.13456506817225,94.42468810126864,94.44792149456424,965222
2022-01-27,94.13619275157562,95.56562641571168,93.4744654896332,94.10831535373906,951569
2022-01-28,97.26795779944561,97.58484911092363,96.85841992655128,97.17849077127175,935268
2022-01-29,94.75087391406954,94.74178407973397,94.51926824585796,94.67196866956165,573003
2022-01-30,93.26932828658032,93.87321084670276,92.95711600520387,93.1925186565008,360610
2022-01-31,94.21873284423309,94.13891391514048,93.92673185878415,94.12336258930719,478644
2022-02-01,92.24966111174402,92.94145343018448,91.32239700760185,92.30761174582065,823359
2022-02-02,94.39042999935167,94.34035398664759,94.07936708495323,94.31686829400766,319556
2022-02-03,95.96991877930171,96.43505947969916,95.43424839746288,95.95537793642659,713735
2022-02-04,96.47294631756682,96.74314542780247,95.63690609299456,96.37988119477694,669292
2022-02-05,97.67418535780332,98.1458604668538,97.66591544205009,97.68736954998019,607655
2022-02-06,95.75266001506422,96.18470648922366,95.35287600254999,95.88307682871985,501971
2022-02-07,97.35699642473504,97.37784908960519,96.36113852245374,97.24469995115078,388582
2022-02-08,97.83632301568952,98.01646569288256,97.62912601360391,97.9662687961738,193368
2022-02-09,98.83070569187393,99.07739473331394,98.73655117030285,98.74458255313326,771267
2022-02-10,98.47816124881378,99.08518667993891,98.40494254818663,98.57448870864843,947486
2022-02-11,101.2663819761623,102.25203868704507,100.20547862876872,101.43717195865747,506974
2022-02-12,98.73762303854805,99.1348700486065,98.53456678011706,98.6938780015207,909400
2022-02-13,97.91151818070652,98.17731417145953,97.64676473044737,97.86710893547136,692218
2022-02-14,95.64279371591594,95.89996340715571,95.32311059924707,95.82558966372419,272496
2022-02-15,94.09355853205457,94.83072238382853,94.02507231795694,94.10961178202297,213182
2022-02-16,93.40884508795021,94.49466989676291,93.45035002420799,93.47936970761836,259693
2022-02-17,92.50476521313585,92.47127307336231,92.06288468222573,92.43788747407814,821456
2022-02-18,92.38629410637603,92.51590733132052,91.80102649760543,92.41279493174494,456037
2022-02-19,91.42327866649104,91.61801061618141,91.07508984646672,91.35051141593515,256182
2022-02-20,94.91194219140517,95.36269513208397,94.9900223206302,95.01389756608594,909790
2022-02-21,92.18872754850844,92.9386263099916,92.17660299358538,92.29495915212962,772328
2022-02-22,91.8048315687227,92.42248261499871,91.2325363259876,91.8132933169283,468293
2022-02-23,96.50797203400428,97.23602679186193,95.93485494280942,96.4159313643614,430906
2022-02-24,97.41936016362031,97.74364029039663,97.44964113391163,97.49557515821088,198671
2022-02-25,95.20322094761845,95.67424530526773,94.8934048340965,95.33627119892964,244981
2022-02-26,96.82516303207491,97.00909647299765,96.38777337823588,96.72938320547762,784684
2022-02-27,92.97979113860993,93.5130379378835,92.47331330507869,92.84318301700296,737561
2022-02-28,94.15991111721223,94.14586567566454,93.58537230979147,94.10039559536017,265467
2022-03-01,91.61708091938668,92.1359920551909,91.39843973071125,91.44705674797169,186154
2022-03-02,91.36060329594046,91.92654480654497,90.67796581478541,91.44389253585449,303582
2022-03-03,89.90231862119231,90.26315309018396,89.46787571330265,89.82320087103844,191138
2022-03-04,89.55092812457046,90.07577037874356,89.42310904378034,89.45654192536546,580444
2022-03-05,89.533334061461,90.11992747693799,88.87708618778231,89.51674259178179,109673
2022-03-06,88.67756029562295,89.37632993487354,87.89464573680361,88.64418014730227,426579
2022-03-07,88.71249807830026,89.20855319661445,88.39806538541207,88.71305188600218,905651
2022-03-08,88.66295043639143,89.06020295954505,88.02700013608865,88.71294905670285,891857
2022-03-09,91.07807813851132,91.59197638603963,91.07081331823952,91.14160898482031,717340
2022-03-10,91.96101198238826,91.95989430976984,91.7368758449929,91.89085398387363,941023
2022-03-11,92.63949248890505,93.40191777002433,92.3104020553693,92.62646978978051,812515
2022-03-12,92.96859785668158,93.10954036290396,92.4091246611619,92.85291692029274,253209
2022-03-13,94.35667699413335,94.90416750652778,94.2369387853197,94.38610387579816,889703
2022-03-14,94.71836172851536,94.65536324110813,93.93532156245257,94.59159898442587,706176
2022-03-15,96.43470095695,96.57301691409685,95.8096377733348,96.42446983141016,929925
2022-03-16,96.08585451916794,96.28662481523091,95.75564832125434,96.25095060893733,513750
2022-03-17,95.55432588629013,96.6554389270865,95.02958510211731,95.6959919343635,221415
2022-03-18,95.58814120146656,95.91850270950445,94.72664932919206,95.41918356588704,742188
2022-03-19,96.89118762944204,97.73076947008286,96.28911461428446,96.87253367333692,545804
2022-03-20,95.97941534858232,97.00369199321264,94.75971818205876,95.96067144893107,633434
2022-03-21,98.06001639977002,98.57533956518667,97.38924588062677,97.97184733466572,161920
2022-03-22,101.13565815078394,101.78649629857755,100.93480515262186,101.23295843455675,767581
2022-03-23,96.08735566978909,96.34601348670164,95.52387052908847,96.00119993583722,722710
2022-03-24,97.9078609478875,98.03319367646976,97.4016477581278,97.90883067203696,173764
2022-03-25,100.62631381711388,100.7643465289669,99.95277505677872,100.60919070633052,979882
