,Open,High,Low,Close,Volume
2022-01-03,80.49233070706424,80.60190769754877,80.19912870470074,80.32304045515026,133025457
2022-01-04,80.12943719572783,80.19920874377802,80.0204527189863,80.07570102273283,122866102
2022-01-05,80.87380243655296,81.02931034310373,80.66374169579642,80.71218802772363,76084883
2022-01-06,80.71917692474823,80.77762806446934,80.34908442423371,80.42721268284348,60316453
2022-01-07,80.33251342139765,80.41504300092076,80.23314649521964,80.28058593687432,92561318
2022-01-10,79.03016393727673,79.05789086082933,78.82146290111166,79.02662038965354,54516214
2022-01-11,78.61444311909426,78.71655073477827,78.51038498571981,78.51363241898278,81834881
2022-01-12,78.43030510216936,78.5095304355543,78.23850389222176,78.50320662547273,63907968
2022-01-13,78.44671400323882,78.69296697859842,78.30671530708902,78.53995872105509,57608090
2022-01-14,79.30004751466839,79.31237725394264,79.1683555779105,79.23174459169462,41280271
2022-01-17,78.7687588655748,78.83793323481977,78.62908392285914,78.68554208838668,78196189
2022-01-18,77.83035111035922,77.93824198499472,77.80248710563174,77.83515059460785,51327204
2022-01-19,77.83836168392044,78.03618326776464,77.73260505051887,77.93683396411889,82078150
2022-01-20,77.53223124845165,77.74720687603829,77.40753079322938,77.41506215525274,65363123
2022-01-21,77.30498095862794,77.46804278623176,77.08247440812681,77.45992532747078,67405243
2022-01-24,76.62866528989277,76.71793572262436,76.57929751514607,76.61584555339971,65142034
2022-01-25,76.28219972786128,76.40238415336931,76.2229982700772,76.23716813604975,44648328
2022-01-26,76.03537201455147,76.26263607321151,75.82070503099706,76.10484458363067,55256348
2022-01-27,76.57869242340279,76.7248916771419,76.29541271839801,76.41046212384397,52592528
2022-01-28,76.36500461670654,76.4589113635877,76.12880668714736,76.3740659635287,52336604
2022-01-31,75.87913534773377,76.10653359115841,75.63187495472371,75.93053734359648,51795426
2022-02-01,75.55343107619458,75.8354623249316,75.45713764068769,75.79711562121116,50761963
2022-02-02,75.50307893277791,75.5897006062908,75.01969436816813,75.14677662773889,53670399
2022-02-03,74.93183778938281,75.03153852525227,74.74393323345859,74.94844756304548,54671531
2022-02-04,75.06461608091503,75.36821109358783,74.98695374498355,75.24228961584613,80046859
2022-02-07,75.44287112485928,75.59633036616935,75.39070274525685,75.5529205509137,72008460
2022-02-08,75.96160346699445,76.0571429655083,75.8130132500736,75.83387828113327,51159082
2022-02-09,75.34194370873948,75.52836625121857,75.10714872672865,75.45689468873006,60193269
2022-02-10,75.77717704627551,75.95436292408388,75.52814105188416,75.73259359948685,39090888
2022-02-11,76.20815339133271,76.39849008618728,76.07560476652851,76.13965555643901,71355349
2022-02-14,76.32841232721873,76.4182619750654,76.30438338539166,76.36813066483117,63019909
2022-02-15,76.90315680123594,76.98862463186208,76.83226167842474,76.98687602251097,51511352
2022-02-16,77.1944854860616,77.2061040874512,77.16833044821942,77.16882929655036,127860835
2022-02-17,76.69149854359556,76.71960724690982,76.59657675112139,76.62706594999376,62951006
2022-02-18,76.6825257407622,76.97230196780994,76.60472574507257,76.86709078608858,77893270
2022-02-21,76.53149240650508,76.96579842689412,76.33011224456946,76.78352762042324,61522797
2022-02-22,76.55972130221332,76.62803809173857,76.22421868642927,76.43035434922417,48339070
2022-02-23,75.91328687334614,75.95304570963069,75.56009647160255,75.84724447784524,71970118
2022-02-24,75.92273494454442,75.9696566468568,75.85844947141989,75.88644816853845,58425094
2022-02-25,75.5403785576945,75.7941141274175,75.50793716912958,75.62613330716454,83863421
2022-02-28,75.82336601882169,75.89064288031955,75.61509483407616,75.69594527903034,62124284
2022-03-01,75.95068463374648,75.97837358488334,75.81180199987199,75.8250037784712,62966644
2022-03-02,76.41430720761016,76.62847618594364,76.38503399281392,76.40725458306399,92618194
2022-03-03,76.19376211479779,76.30173503745549,76.0943018836711,76.22769987178047,70972357
2022-03-04,76.48281429888254,76.62036237592255,76.12824677191855,76.43892370866776,71730434
2022-03-07,76.9821931379008,76.98923279665729,76.89646038882086,76.95186343357425,73197745
2022-03-08,75.8810482184842,75.98898623957133,75.6673455895695,75.9487694753652,89528759
2022-03-09,75.95168312586374,76.2849137935879,75.83105391032554,76.13245656442582,143525344
2022-03-10,75.71381314210812,75.72538460894387,75.62296834300945,75.68634119941096,59443000
2022-03-11,76.43355428101033,76.45843597694213,76.37677409619702,76.45162956974906,65587256
2022-03-14,76.26281284418661,76.3189654173818,76.12530657816781,76.18225770496069,55293251
2022-03-15,76.42724052123323,76.74699176888922,76.05711176796508,76.23267321222413,62446131
2022-03-16,75.6365201181809,75.7801127154777,75.54273801634801,75.77897147669248,75703599
2022-03-17,75.7912086313689,75.80465515517335,75.70298021337179,75.73855722607954,79046946
2022-03-18,75.29066659529505,75.51677681600539,75.25479024959573,75.4532576451207,95575917
2022-03-21,75.33443439129718,75.41125763179018,75.04065319945444,75.1749515122277,60926686
2022-03-22,74.73602958817024,74.86266788782973,74.66033348884493,74.84678018651454,76362088
2022-03-23,74.33449439794904,74.42011112311626,74.28074997360818,74.41526690322628,51799593
2022-03-24,74.36550965002137,74.444431115758,74.32302738133323,74.43031076938547,53630956
2022-03-25,74.37429641027131,74.45895479719611,74.33328397380822,74.34318501601555,88946243
2022-03-28,73.59099168249848,73.804115849896,73.50176609300487,73.55830593018162,62191746
2022-03-29,72.96682315923698,73.11463109011032,72.67813292058486,72.90103760016505,55428705
2022-03-30,73.07043349767464,73.08718468325694,72.81500102885795,72.93553538810157,42959904
2022-03-31,72.60610452769691,72.87531267780233,72.46503593307831,72.63777318077797,91444003
2022-04-01,72.3824140787029,72.69732553529894,72.19886119462333,72.45476224577125,40586609
2022-04-04,72.87819204652347,72.98991499884102,72.85114181126883,72.98089448136318,42712576
2022-04-05,73.31688767851742,73.53480836091349,73.21792887714534,73.30070021507026,81004850
2022-04-06,73.29102605743529,73.4533102374952,73.25875287119985,73.291469551873,63674596
2022-04-07,73.30490741565416,73.70169561669323,73.11063353753585,73.45736017765333,76201750
2022-04-08,74.18928783553288,74.34348258313756,74.08387590857197,74.10909802698805,62390056
2022-04-11,73.04422920221211,73.20005269459467,72.89634170058966,73.09134629757082,88557584
2022-04-12,73.32493517053986,73.38551751183886,73.04615107829972,73.15645859335726,97757599
2022-04-13,73.44600128093882,73.46604682334097,73.39897788817693,73.46380667986017,100914128
2022-04-14,73.1862143466058,73.33019995449965,72.96155954982419,73.30464992523567,63634617
2022-04-15,73.51102532970289,73.62004938914708,73.33905205809229,73.4806523210318,48611137
2022-04-18,73.5241577947328,73.67234993057451,73.31029112931687,73.40871419044973,67615768
2022-04-19,73.445367553275,73.52314257955858,73.32411739101306,73.39889140564355,52985673
2022-04-20,73.16525425996022,73.29699725667066,72.99514434123104,73.02751260402626,57256301
2022-04-21,72.93068275239958,73.0155900930552,72.83420391111618,73.01557766344924,120221926
2022-04-22,73.38840440209586,73.54526782009832,73.26067608782208,73.31787380233186,87847995
2022-04-25,73.39295128237111,73.40511569041458,73.11329876028526,73.25821341655272,62559471
2022-04-26,73.92136018904345,74.07578364389897,73.86464787983907,73.8825111158193,66074517
2022-04-27,74.61784688610854,74.74403831700805,74.2976635843631,74.49636097435796,58624293
2022-04-28,74.46725946913098,74.58917389079184,74.44402517340508,74.45540593719795,71905856
2022-04-29,75.11045999390738,75.15512961556666,74.75966963227343,74.9805365647927,59817585
2022-05-02,74.96006858851953,75.05638248480192,74.80271988393429,74.88178560013857,94173170
2022-05-03,75.26230511463224,75.45356508015226,75.06542421847742,75.2963997572749,67863398
2022-05-04,75.1674680136459,75.26162141654616,75.16668014442192,75.20854877694363,52166297
2022-05-05,74.82967629949269,74.86302662023436,74.73554225421853,74.76333636761977,105068003
2022-05-06,74.66804116352417,74.83291406060238,74.50229041221016,74.71066776935567,78410663
2022-05-09,75.01292388086704,75.08630690895781,74.9222944604558,74.98736990959854,76497156
2022-05-10,75.42011151504778,75.46598835534905,75.3622335038617,75.41740808318588,39223079
2022-05-11,75.08697539757769,75.22145713055482,74.98417744711453,75.1848168574627,67127058
2022-05-12,75.49913241768547,75.53166801583286,75.44822484801057,75.50723622689864,54817666
2022-05-13,75.8590966152527,75.917594603458,75.66668716527649,75.91619324470251,29109790
2022-05-16,76.11559226126633,76.22953540698684,75.91186839574887,76.08480024572381,66328285
2022-05-17,75.94064951641546,75.95395303713198,75.86918522326876,75.9177133204494,65286251
2022-05-18,75.71072272641783,75.74170820809532,75.57749018130991,75.74010189293004,99137259
2022-05-19,75.5454701762274,75.77033296576039,75.45326270064436,75.56246092050709,57384007
2022-05-20,75.15383128286231,75.4656251978074,75.0943394124223,75.30931419029977,53318645
2022-05-23,75.14334327610058,75.2211736703738,75.04706974855232,75.05724906654402,55501950
2022-05-24,75.2799129380303,75.54550604263542,75.24595179431905,75.33503191948449,73361175
2022-05-25,75.53127737797199,75.54438542931884,75.38739529751265,75.41797407323938,96189702
2022-05-26,75.26374354476259,75.62512975534459,75.2269130296507,75.47584026208621,68073137
2022-05-27,77.44640074653402,77.51757830373477,77.30392033856678,77.35837851277624,57257010
2022-05-30,78.65853549735449,78.72711624761337,78.48828682069042,78.69586870969188,64459769
2022-05-31,78.94678652363157,79.12427951111931,78.695751468673,78.78618718882589,82841443
2022-06-01,78.84212395951117,79.02531446333737,78.56661362506594,78.69562164833923,96506102
2022-06-02,79.06398757524396,79.11424618451024,78.74569246206103,78.7887130204542,97109519
2022-06-03,80.22633577118327,80.40268484378055,79.97105953368961,80.11171602257403,65860570
2022-06-06,80.28325663719298,80.43970142948885,80.02760378797298,80.37676021307604,78225721
2022-06-07,80.90908621737518,81.05226438472893,80.79047588964272,80.79263252966706,86674636
2022-06-08,81.20592005271685,81.27940529366018,80.99404945883023,81.1774645770396,66670894
2022-06-09,80.51209648625218,80.64585619032337,80.39025992713577,80.59856223310166,83540436
2022-06-10,80.75289277776197,80.87486309612048,80.56727066920108,80.64145776688596,85729941
2022-06-13,80.81855853043125,80.81898199922865,80.72528787183816,80.80933185870784,79868362
2022-06-14,80.87476531009423,80.89397851005549,80.47788288721048,80.56073736311332,86841114
2022-06-15,80.63240114055533,80.64624036479012,80.52371326960045,80.58150075467569,126664108
2022-06-16,80.53411696614721,80.61410999439555,80.37643176024436,80.5602807923396,53180646
2022-06-17,80.52300940717163,80.82256581056218,80.3965284714479,80.77408150441573,101032708
2022-06-20,80.2627167540909,80.7049402316061,80.241018574694,80.50970999636974,72175425
2022-06-21,80.20378768470856,80.43708885839334,80.08512277194824,80.25219124230533,67005118
2022-06-22,80.63654549324912,80.65220008374511,80.40094245183678,80.54883511007459,57677776
2022-06-23,80.68771360250962,80.71246193294998,80.49454724503838,80.55708705571824,74017816
2022-06-24,80.77445166156934,80.93440865601768,80.62674363250187,80.65820037656908,58250132
2022-06-27,80.66432825690663,81.00785811455141,80.61024378237903,80.89878416720394,64872739
2022-06-28,81.40977377115213,81.52918924039155,81.29999731520294,81.4917062658385,44054841
2022-06-29,81.81860522288052,81.92719115420424,81.73413575432498,81.92308320120969,70280364
2022-06-30,81.9253142100487,81.98258478333109,81.79737014729854,81.819865134542,51954121
2022-07-01,82.22976837389149,82.29164631723873,82.11214449053557,82.27004822573889,64778885
2022-07-04,82.7400240963623,82.80830644482307,82.57800728258695,82.58556411593898,68297955
2022-07-05,82.3856819236581,82.46837589657251,82.16050984166158,82.37987828540577,51629938
2022-07-06,82.78909937350045,82.96562837739786,82.6778711826021,82.8296707397723,51403288
2022-07-07,82.47784855759777,82.60904002857323,82.39818072110486,82.49662260385067,59566753
2022-07-08,82.1986297670546,82.41508016639342,82.12976316687164,82.36995456595818,55691350
2022-07-11,81.98169674104814,82.13637611239595,81.96153944860102,82.04561767575613,70666974
2022-07-12,81.25253107269008,81.49312826621274,81.05094935499027,81.18961403251758,65305965
2022-07-13,81.41383052682234,81.48400890573602,81.2478225654162,81.42976583680932,89888193
