,Open,High,Low,Close,Volume
2021-01-01,48.83407906520748,49.13625601351422,48.7688547699357,48.99536388741099,4114149
2021-01-04,51.68295400677332,52.629833131582814,51.660589660638855,51.90504388115937,5936330
2021-01-05,50.69443977152009,50.910352780845976,50.42370935068504,50.82221282291222,5839662
2021-01-06,50.18140680954338,50.85244540828033,49.83957530381364,49.95985027969566,14391657
2021-01-07,49.893042833362344,51.570296424641136,49.247857454655204,50.396563742049096,5424810
2021-01-08,51.77562318541795,52.463044750353966,50.568661393466755,51.4196279462425,7144938
2021-01-11,50.79798826052451,51.4807537491717,50.704014891281425,51.38267108793058,7954411
2021-01-12,52.06146829768986,52.419610292353596,51.45738064065192,51.77651757225514,5400707
2021-01-13,52.66161662125376,53.13371974002664,52.642551233355995,52.76598547476874,13213188
2021-01-14,53.44636073544871,53.80398028326369,52.93640729204158,53.51548488063631,6557846
2021-01-15,52.16725603760085,54.16740047339405,52.1481186709838,53.54591149273558,2029658
2021-01-18,47.760265223487785,48.12914745315423,47.617807821572995,47.9984513172642,6283599
2021-01-19,46.364705651622444,47.01662619900232,46.10862025317152,46.44672433895497,18527275
2021-01-20,48.67806053599575,48.884359549338875,47.58203781504462,48.05296622393435,4812578
2021-01-21,48.30085317953122,48.476614766690005,47.99187022307318,48.31543118255299,7629106
2021-01-22,51.479367753476055,51.99670337567697,51.39511172123317,51.76328591191737,4442211
2021-01-25,52.676913927975704,53.07691190357833,52.022416807786335,52.3105969972197,5707649
2021-01-26,52.84788795774723,53.77414736243229,52.088428794775275,53.07309707213707,11000590
2021-01-27,51.35118287672324,51.67791518268621,50.12605030435779,50.90976543740338,9076884
2021-01-28,51.327046806762475,51.42228046720279,51.10608193442936,51.2146135796011,7277373
2021-01-29,52.000800584494236,52.98710944494047,51.21138938742638,52.396724699857344,6560456
2021-02-01,51.740306959151255,52.16467230578156,50.910303426225376,51.335879281570385,5765379
2021-02-02,51.94499711545298,52.20108870785338,51.521954322036265,51.684059585743654,7031214
2021-02-03,51.297778614268786,51.66743374963053,50.901651613864885,50.91469935126529,10925899
2021-02-04,49.74249982799469,50.02637978070133,49.542889670241955,49.818711313806645,6201507
2021-02-05,49.53559154940361,49.61593579135078,49.24618830927606,49.28671818988589,7204322
2021-02-08,50.45228967612981,50.646399078439096,49.63149034647988,49.651309660427145,3511726
2021-02-09,49.80008646316366,50.16624828027832,49.030868297883686,49.72848891143134,4058592
2021-02-10,50.11923001317609,50.714421159704706,49.75474280933055,50.287623034873974,12429508
2021-02-11,52.64142993538739,52.85555045416892,51.91818046742791,51.96745051834297,9390917
2021-02-12,51.91124079792908,52.13566176450481,51.42848727498716,51.62196598533409,7947274
2021-02-15,51.174224337331346,51.437556461730246,50.823476818441286,51.368607748876784,10736057
2021-02-16,54.764996715019166,54.959417926043976,53.92346033399713,53.978260148853316,7248588
2021-02-17,50.091662254776004,50.63119182025597,49.952348020512154,50.6031949082848,7167975
2021-02-18,54.089933527336576,54.780496534578845,53.18543077951514,53.85056864506316,5183735
2021-02-19,55.473931844663866,55.67567195521826,54.56153868547804,54.944785823742905,7013098
2021-02-22,56.154228098698056,56.243598277278515,55.6134591148919,55.65320137287639,3609920
2021-02-23,55.273985541436865,56.02184919959254,55.18776255397144,55.695025483021624,3921486
2021-02-24,55.85390927033457,56.69428263825305,55.66590821115219,56.44207560493705,4138859
2021-02-25,58.987024669847344,59.12398168100283,58.1781824302944,58.87352515595459,13953541
2021-02-26,58.77786311778199,59.434340693788904,58.38571222700642,58.43195264566743,6151809
2021-03-01,56.808534511024135,57.72692631916554,56.63536495424,57.327628016255275,7384286
2021-03-02,55.33756301799235,55.65856696286288,55.17028664330998,55.197638346753365,4544440
2021-03-03,52.75931105163275,53.9804012516141,52.64864028439344,53.4132433118808,5701495
2021-03-04,53.92075877696258,54.11897089203535,53.34986038166955,53.444509821384294,4812589
2021-03-05,53.68133273096295,53.99770179820566,53.32768016597466,53.94017943889652,3316945
2021-03-08,53.163561073012175,53.32220843808411,53.11130728847982,53.23691224022069,4143918
2021-03-09,52.57137776204722,52.67585080057504,52.096486614356266,52.192446840731364,2758531
2021-03-10,52.49571654028184,52.57390792562097,52.091372662003685,52.157832443715336,6838801
2021-03-11,48.748318962971936,49.02408158951767,47.84455852993981,48.55501427055907,10023707
2021-03-12,45.93506105468231,45.97903923388478,45.503386742061224,45.54123634439459,5167371
2021-03-15,43.53015805867599,43.57469419403773,43.06150160447728,43.38110096737594,7922119
2021-03-16,43.733010810574115,43.83097096408578,43.18518838079152,43.20763725127762,5378475
2021-03-17,40.86581022517527,41.600659759528405,40.490005577165,41.461638281908975,9498137
2021-03-18,41.14673343648039,41.28826474809898,41.129477078767934,41.167331947694535,5744031
2021-03-19,41.41603149118441,41.76454714975859,41.31271795920039,41.4515701196115,12877833
2021-03-22,42.388396886021376,42.48154047413825,42.16540153862999,42.466507831400804,5062079
2021-03-23,42.9850156588362,43.146686548196605,42.70211690196588,42.806154342399594,14158313
2021-03-24,44.269393649374216,44.36947584275604,44.05058418460777,44.18995926269537,3109871
2021-03-25,42.235827625518574,42.51025461190763,41.92783696911773,41.94521067871975,6576711
2021-03-26,42.36691061394092,42.827047431053984,42.16448911686131,42.79246170240341,4647040
2021-03-29,45.961672386983246,46.11497928652025,44.93686709007569,45.093417669148074,7828974
2021-03-30,47.24411025565449,47.45073100042108,47.08538906980302,47.39977898533394,3334802
2021-03-31,47.29529617187436,48.181052872570426,47.16491284583502,47.1816472164123,3779768
2021-04-01,46.87870146675587,47.218989197488646,46.485183556890696,46.960056440611496,4390186
2021-04-02,45.10612029197292,45.163074073607376,44.77200685590828,45.07542573597644,4166494
2021-04-05,43.91689921594539,44.40390132340802,43.48698022475859,44.11511939727953,5346696
2021-04-06,43.75624224701163,44.01157351766001,43.10234199301825,43.680729390686736,2588186
2021-04-07,44.722243325128645,45.44661122525993,44.23873051034931,44.505376963709246,7683530
2021-04-08,42.79526338334539,43.67810964641126,42.58561862627326,43.67641609380585,8675190
2021-04-09,42.5323314756695,42.85107265851813,42.02224643703694,42.65003711018836,2225056
2021-04-12,42.2449544092425,42.38220771510079,42.0275867301767,42.37543974122754,9857220
2021-04-13,45.88954736797887,46.28220397540413,44.88504235172365,45.011950472862246,3678218
