,Open,High,Low,Close,Volume
2023-01-02,301.0016613341325,302.49959758747093,299.9147660951127,300.07166998475145,54822011
2023-01-03,300.679244740953,317.56711462606944,286.93363678505506,301.3748465778802,20477928
2023-01-04,294.5549368355283,312.2877795412972,259.3628689160585,300.41796941708054,35751847
2023-01-05,264.5384520994136,331.24927666868047,241.07113273603517,300.8292423116152,51799521
2023-01-06,326.3940416655801,327.58379734911,264.21228414254415,299.8281255155123,63602043
2023-01-09,295.386390770647,298.4950858288063,269.6191610932475,298.4371231900263,14109969
2023-01-10,291.63781531278363,314.4036852259851,284.2089115682816,296.64441313627816,29956738
2023-01-11,266.68978008899614,321.5595827043168,251.73454707655335,302.06039756695395,27291881
2023-01-12,273.01486666738225,337.20043573626214,234.9396323660341,295.3340512725438,66461156
2023-01-13,216.537695470094,327.9069717951767,207.25219080121587,290.70326469917904,9939557
2023-01-16,358.62004599589943,490.6191558745263,246.51481863863705,293.61070212670495,17770487
2023-01-17,367.3318306711497,413.50914940533636,281.58793410859903,293.6915052477811,61418659
2023-01-18,406.49749704007274,451.2042047077113,290.8167638812299,301.6133861530647,23720447
2023-01-19,329.251193322953,416.2465786473257,278.70531235956133,295.7347209351141,15649945
2023-01-20,268.455718000658,370.9042362499696,227.74168337818796,295.9771471371595,63893392
2023-01-23,262.596448595288,393.1698072849055,244.5250849738327,294.9316707540959,14662453
2023-01-24,315.3447454643726,354.38118915943477,241.50346262249354,285.84001115339095,50009621
2023-01-25,314.46555182488646,332.58590230577033,129.91096681035665,297.6708896323695,13750419
2023-01-26,285.4456795560386,363.13334317979803,211.7494133475759,303.13742797587685,14584097
2023-01-27,289.79814688381225,399.9089686682221,282.48423142968954,316.36496271881754,33157470
2023-01-30,441.3704208488083,582.0526934945499,290.40168897453776,310.1417662226682,19629682
2023-01-31,261.1156875340004,318.6124275706535,155.5011865660325,306.85101317775485,34376215
2023-02-01,427.9090608670922,611.3301999480478,178.3894648122201,300.39600664338286,73863576
2023-02-02,329.31936107745804,546.1147161790525,305.96630067812384,311.47596104525036,27762617
2023-02-03,267.51953274205545,532.559709356376,178.79868172779976,306.2803603652789,67700329
2023-02-06,235.10014709492452,417.85480434277304,184.7615252286341,316.1249713104876,35280953
2023-02-07,301.6900616813963,393.22953700619024,72.11773425821289,318.5141906905474,48382278
2023-02-08,373.46959751728843,513.0979349562422,244.5764838709498,323.8433967079765,9249606
2023-02-09,289.5957560974095,441.68501986088364,224.56250375927706,325.7587682013832,41237569
2023-02-10,393.6188906933384,448.55926371497657,243.75159006982219,321.7562360157819,38190209
2023-02-13,281.007815215634,462.894637487004,276.2296269413769,315.5388990021364,25057238
2023-02-14,306.4384317270617,498.5334920916164,231.6907809089217,317.14616989444625,77398146
2023-02-15,220.00990877176906,353.6163547805869,197.29903697741113,319.14285065956113,23443498
2023-02-16,340.25250192007576,341.15905791487774,247.79071519020943,302.7588401941973,13420189
2023-02-17,263.27947623831705,330.81477119689697,170.57065721828684,290.47189449200687,44352802
2023-02-20,458.5338511379763,461.6500680639516,146.08833711099422,286.98435898480955,14722239
2023-02-21,341.2299877898028,493.7314316851802,170.95844326718387,274.6044339128006,31171081
2023-02-22,290.88980022559855,445.58743585448786,73.91463611514449,281.83879538963254,58623140
2023-02-23,412.8987532206519,511.4443346557685,232.69112075400122,284.50662300535595,38491465
2023-02-24,337.49060758576246,359.22638620739707,241.99425569867788,297.7531479697874,26509503
2023-02-27,372.7455424910565,562.6266472717563,237.52693856102897,271.0254389807639,25169533
2023-02-28,154.95026942434095,439.1428865928243,141.34122398798903,267.48612264660704,56478989
2023-03-01,328.0306371364794,385.93329473893635,231.80130320808544,273.36954317171984,16301219
2023-03-02,339.83471864183434,354.9546223278126,262.01468353807076,282.7471221137489,44200005
2023-03-03,111.76776150551822,391.83976298891207,51.838211166957834,289.26029315778237,89837435
2023-03-06,452.24335553862136,619.2241438740882,269.67069890737037,288.8398390460617,39366521
2023-03-07,180.53009607392775,518.8141413582093,162.72780457108556,288.57886277615904,26633989
2023-03-08,182.44896574080292,355.42684115963226,174.2572533458359,285.1176564791287,27692584
2023-03-09,67.37229388375233,401.11200411423334,66.29001050629765,278.87041934234503,23594348
2023-03-10,312.17301798501234,334.81348777637044,180.02242481978902,275.1757394637061,21664497
2023-03-13,147.24818110287,337.6663769919924,141.35944605310496,267.8962241586046,31819688
2023-03-14,225.88675683041265,370.04037273351247,214.40529800856854,267.3841255869523,42137566
2023-03-15,318.3350981094759,336.7199331905222,248.8721555200875,261.27942825863346,67126850
2023-03-16,272.31739939337757,334.9877108205565,231.6848901491343,258.2964243688677,11278828
2023-03-17,221.8831050173459,267.4961935512019,137.89070268044853,266.5868832173634,8861128
2023-03-20,141.73291493161142,281.08047721840427,73.39769954964329,276.65553574562097,67777961
2023-03-21,272.0094225065303,346.0981612716373,172.88358445487765,282.37522663825706,30869411
2023-03-22,377.3957029333958,398.90864974985584,173.27063295982975,294.4315088097954,31688434
2023-03-23,368.7799713339375,622.5339380797462,178.83578751954593,293.71334160701673,38545727
2023-03-24,472.5513288781608,607.0701067992292,164.48270182822878,302.2227299347919,27324057
2023-03-27,240.8946461155064,368.7274452548603,85.41174667366631,306.65184310505214,80541749
2023-03-28,184.53991738144634,341.0359268298899,125.18680635816236,310.3713766710212,38363701
2023-03-29,330.2450468798842,470.0278328344833,159.84685640790562,303.26792778986976,23984247
2023-03-30,321.35436269575945,481.4417956713385,229.97897405235372,302.2131021320154,25080886
2023-03-31,315.90324150595586,393.3789121282405,245.39969289335946,316.3084580803219,27922473
2023-04-03,231.95762960235163,371.2629046822395,191.97974299058123,310.69162943433423,20341120
2023-04-04,42.28099249060886,360.48526056512964,28.2512877408698,308.37798946031137,69821435
2023-04-05,222.51296994322942,360.3510189682571,183.56950971965355,315.58275184615377,31918206
2023-04-06,364.09840435978475,407.7784030734325,282.1090847576576,311.8012470714799,16708993
2023-04-07,335.9683361939374,369.0917189344769,294.81525921175427,310.89016989632216,36737514
2023-04-10,394.01871645494026,477.75056445818956,280.8184600236616,317.5185990033873,61603511
2023-04-11,354.824723495137,422.3809838139023,168.8828943513578,324.794016826158,50988777
2023-04-12,397.2733454019811,486.31864979566336,314.31374757134233,328.68661299962776,20517786
2023-04-13,399.7522788920761,452.56014197496955,282.889337475791,331.7255168582729,17230166
2023-04-14,324.45324679443235,329.6224385809307,262.4459936968541,322.80193512176766,61243549
2023-04-17,327.1954748573037,349.88564364466475,248.70889374671057,324.6299742262301,13317010
2023-04-18,82.1828783325468,392.9934507337336,76.88906340941323,323.22989416261606,36113117
2023-04-19,274.6448025478245,443.3727139133684,250.62623965133517,323.65046087256206,22577068
2023-04-20,284.9405086868826,429.40495881394656,256.59673832327735,324.4137362668987,57859572
2023-04-21,317.2085397069206,339.69416884621745,300.5784680328533,323.36282131022256,17704702
2023-04-24,272.1777564657496,462.76018902169574,232.169637426183,320.87713982740974,20145136
2023-04-25,370.2522347964788,419.6555687175352,295.1549804104682,318.6660897631018,40842027
2023-04-26,273.3350150734944,427.4280211342168,270.3699916088783,323.44434977619346,44654510
2023-04-27,392.5661119281408,472.3730729304736,269.9050522854459,320.3081498838866,59204395
2023-04-28,255.7313061965093,330.04762839447034,196.26301613226366,319.5263807974734,38002842
2023-05-01,277.82786550958104,347.82326547951965,248.91809549846423,313.00390541797833,35728178
2023-05-02,259.6406519214535,379.8298149189552,131.42634468353813,308.9606445756407,50691358
2023-05-03,276.76475514309715,397.69133549515755,242.04344054984884,313.90098750238104,15118100
2023-05-04,397.37256710282065,423.29587995092106,261.7717211415846,308.0131025370214,19324460
2023-05-05,286.91487024655584,364.6625909639519,176.54937307965923,313.86534771382776,15765107
2023-05-08,291.9699738139818,387.86833632181373,267.4710861473865,317.8849010417574,7833060
2023-05-09,263.97130203018384,357.42819978851924,242.22638137119623,327.12291619400014,45708133
2023-05-10,309.11523855971126,381.16309682216473,233.95436382437535,334.6978767650037,61315945
2023-05-11,364.4369331348391,475.6940391144206,307.5973515099459,342.11411127538196,39614486
2023-05-12,321.3324536484033,364.56528705327133,225.02556066263594,343.8365433646698,36278832
2023-05-15,315.82878122145183,337.1206527409046,134.9195786651296,329.1144184297187,31301893
2023-05-16,452.16078454321723,562.2985837470554,245.05319286114178,336.183902579011,30838666
2023-05-17,360.9979130826944,368.0192795745649,227.70939019342512,331.10964198966496,70021973
2023-05-18,208.8431831370076,511.4563336142282,164.2253749219274,326.15683818438333,65091232
2023-05-19,319.828009957514,430.4145924521079,130.37345220611695,328.2031652408798,22391515
2023-05-22,278.9046505518942,435.1134645114606,226.3042146248064,325.7992178814999,52226945
2023-05-23,358.2881016791823,520.3917798399358,270.2550238264907,317.42385259269076,55473815
2023-05-24,327.7537880459159,424.3642803496816,241.87316655647544,318.49079651274565,41529085
2023-05-25,401.5178341269829,602.2167380113528,242.47166246823056,313.89177171759064,36415253
2023-05-26,253.53014279346453,329.5192701693953,160.96143922877755,311.38065400798274,35795917
2023-05-29,282.2479830380923,295.94291992231786,227.59182807679446,295.6947487377789,14299008
2023-05-30,185.4863561648483,339.63451211036426,160.01996509758058,295.53768321663546,13678916
2023-05-31,287.0969787028496,380.4668375457427,137.91798356078428,290.7362455140417,44382403
